Date String,Channel Group,Channel,Sub Channel,Activity,Ratio String
1/31/24,Online,Cox.com,Cox.com,New Connect,0.717
1/31/24,Online,Cox.com,Cox.com,Transfer,0.946
1/31/24,Online,Cox.com,Cox.com,Disconnect,0.715
1/31/24,Online,Cox.com,Cox.com,Upgrade,0.926
1/31/24,Online,Cox.com,Cox.com,Uptier,1
1/31/24,Online,Cox.com,Cox.com,Downgrade,1
1/31/24,Online,Cox.com,Cox.com,Downtier,1
1/31/24,Online,Cox.com,Cox.com,Sidegrade,1
1/31/24,Online,Cox.com,Cox.com,Other,1
1/31/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
1/31/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
1/31/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
1/31/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
1/31/24,Online,eTail,3rd Party - eTailer,Uptier,0
1/31/24,Online,eTail,3rd Party - eTailer,Downgrade,0
1/31/24,Online,eTail,3rd Party - eTailer,Downtier,0
1/31/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
1/31/24,Online,eTail,3rd Party - eTailer,Other,1
1/31/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
1/31/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
1/31/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
1/31/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
1/31/24,Online,eTail,3rd Party - Affinity,Uptier,0
1/31/24,Online,eTail,3rd Party - Affinity,Downgrade,0
1/31/24,Online,eTail,3rd Party - Affinity,Downtier,0
1/31/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
1/31/24,Online,eTail,3rd Party - Affinity,Other,1
2/29/24,Online,Cox.com,Cox.com,New Connect,0.717
2/29/24,Online,Cox.com,Cox.com,Transfer,0.946
2/29/24,Online,Cox.com,Cox.com,Disconnect,0.715
2/29/24,Online,Cox.com,Cox.com,Upgrade,0.926
2/29/24,Online,Cox.com,Cox.com,Uptier,1
2/29/24,Online,Cox.com,Cox.com,Downgrade,1
2/29/24,Online,Cox.com,Cox.com,Downtier,1
2/29/24,Online,Cox.com,Cox.com,Sidegrade,1
2/29/24,Online,Cox.com,Cox.com,Other,1
2/29/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
2/29/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
2/29/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
2/29/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
2/29/24,Online,eTail,3rd Party - eTailer,Uptier,0
2/29/24,Online,eTail,3rd Party - eTailer,Downgrade,0
2/29/24,Online,eTail,3rd Party - eTailer,Downtier,0
2/29/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
2/29/24,Online,eTail,3rd Party - eTailer,Other,1
2/29/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
2/29/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
2/29/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
2/29/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
2/29/24,Online,eTail,3rd Party - Affinity,Uptier,0
2/29/24,Online,eTail,3rd Party - Affinity,Downgrade,0
2/29/24,Online,eTail,3rd Party - Affinity,Downtier,0
2/29/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
2/29/24,Online,eTail,3rd Party - Affinity,Other,1
3/31/24,Online,Cox.com,Cox.com,New Connect,0.717
3/31/24,Online,Cox.com,Cox.com,Transfer,0.946
3/31/24,Online,Cox.com,Cox.com,Disconnect,0.715
3/31/24,Online,Cox.com,Cox.com,Upgrade,0.926
3/31/24,Online,Cox.com,Cox.com,Uptier,1
3/31/24,Online,Cox.com,Cox.com,Downgrade,1
3/31/24,Online,Cox.com,Cox.com,Downtier,1
3/31/24,Online,Cox.com,Cox.com,Sidegrade,1
3/31/24,Online,Cox.com,Cox.com,Other,1
3/31/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
3/31/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
3/31/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
3/31/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
3/31/24,Online,eTail,3rd Party - eTailer,Uptier,0
3/31/24,Online,eTail,3rd Party - eTailer,Downgrade,0
3/31/24,Online,eTail,3rd Party - eTailer,Downtier,0
3/31/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
3/31/24,Online,eTail,3rd Party - eTailer,Other,1
3/31/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
3/31/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
3/31/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
3/31/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
3/31/24,Online,eTail,3rd Party - Affinity,Uptier,0
3/31/24,Online,eTail,3rd Party - Affinity,Downgrade,0
3/31/24,Online,eTail,3rd Party - Affinity,Downtier,0
3/31/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
3/31/24,Online,eTail,3rd Party - Affinity,Other,1
4/30/24,Online,Cox.com,Cox.com,New Connect,0.717
4/30/24,Online,Cox.com,Cox.com,Transfer,0.946
4/30/24,Online,Cox.com,Cox.com,Disconnect,0.715
4/30/24,Online,Cox.com,Cox.com,Upgrade,0.926
4/30/24,Online,Cox.com,Cox.com,Uptier,1
4/30/24,Online,Cox.com,Cox.com,Downgrade,1
4/30/24,Online,Cox.com,Cox.com,Downtier,1
4/30/24,Online,Cox.com,Cox.com,Sidegrade,1
4/30/24,Online,Cox.com,Cox.com,Other,1
4/30/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
4/30/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
4/30/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
4/30/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
4/30/24,Online,eTail,3rd Party - eTailer,Uptier,0
4/30/24,Online,eTail,3rd Party - eTailer,Downgrade,0
4/30/24,Online,eTail,3rd Party - eTailer,Downtier,0
4/30/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
4/30/24,Online,eTail,3rd Party - eTailer,Other,1
4/30/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
4/30/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
4/30/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
4/30/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
4/30/24,Online,eTail,3rd Party - Affinity,Uptier,0
4/30/24,Online,eTail,3rd Party - Affinity,Downgrade,0
4/30/24,Online,eTail,3rd Party - Affinity,Downtier,0
4/30/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
4/30/24,Online,eTail,3rd Party - Affinity,Other,1
5/31/24,Online,Cox.com,Cox.com,New Connect,0.717
5/31/24,Online,Cox.com,Cox.com,Transfer,0.946
5/31/24,Online,Cox.com,Cox.com,Disconnect,0.715
5/31/24,Online,Cox.com,Cox.com,Upgrade,0.926
5/31/24,Online,Cox.com,Cox.com,Uptier,1
5/31/24,Online,Cox.com,Cox.com,Downgrade,1
5/31/24,Online,Cox.com,Cox.com,Downtier,1
5/31/24,Online,Cox.com,Cox.com,Sidegrade,1
5/31/24,Online,Cox.com,Cox.com,Other,1
5/31/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
5/31/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
5/31/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
5/31/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
5/31/24,Online,eTail,3rd Party - eTailer,Uptier,0
5/31/24,Online,eTail,3rd Party - eTailer,Downgrade,0
5/31/24,Online,eTail,3rd Party - eTailer,Downtier,0
5/31/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
5/31/24,Online,eTail,3rd Party - eTailer,Other,1
5/31/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
5/31/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
5/31/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
5/31/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
5/31/24,Online,eTail,3rd Party - Affinity,Uptier,0
5/31/24,Online,eTail,3rd Party - Affinity,Downgrade,0
5/31/24,Online,eTail,3rd Party - Affinity,Downtier,0
5/31/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
5/31/24,Online,eTail,3rd Party - Affinity,Other,1
6/30/24,Online,Cox.com,Cox.com,New Connect,0.717
6/30/24,Online,Cox.com,Cox.com,Transfer,0.946
6/30/24,Online,Cox.com,Cox.com,Disconnect,0.715
6/30/24,Online,Cox.com,Cox.com,Upgrade,0.926
6/30/24,Online,Cox.com,Cox.com,Uptier,1
6/30/24,Online,Cox.com,Cox.com,Downgrade,1
6/30/24,Online,Cox.com,Cox.com,Downtier,1
6/30/24,Online,Cox.com,Cox.com,Sidegrade,1
6/30/24,Online,Cox.com,Cox.com,Other,1
6/30/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
6/30/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
6/30/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
6/30/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
6/30/24,Online,eTail,3rd Party - eTailer,Uptier,0
6/30/24,Online,eTail,3rd Party - eTailer,Downgrade,0
6/30/24,Online,eTail,3rd Party - eTailer,Downtier,0
6/30/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
6/30/24,Online,eTail,3rd Party - eTailer,Other,1
6/30/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
6/30/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
6/30/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
6/30/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
6/30/24,Online,eTail,3rd Party - Affinity,Uptier,0
6/30/24,Online,eTail,3rd Party - Affinity,Downgrade,0
6/30/24,Online,eTail,3rd Party - Affinity,Downtier,0
6/30/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
6/30/24,Online,eTail,3rd Party - Affinity,Other,1
7/31/24,Online,Cox.com,Cox.com,New Connect,0.717
7/31/24,Online,Cox.com,Cox.com,Transfer,0.946
7/31/24,Online,Cox.com,Cox.com,Disconnect,0.715
7/31/24,Online,Cox.com,Cox.com,Upgrade,0.926
7/31/24,Online,Cox.com,Cox.com,Uptier,1
7/31/24,Online,Cox.com,Cox.com,Downgrade,1
7/31/24,Online,Cox.com,Cox.com,Downtier,1
7/31/24,Online,Cox.com,Cox.com,Sidegrade,1
7/31/24,Online,Cox.com,Cox.com,Other,1
7/31/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
7/31/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
7/31/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
7/31/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
7/31/24,Online,eTail,3rd Party - eTailer,Uptier,0
7/31/24,Online,eTail,3rd Party - eTailer,Downgrade,0
7/31/24,Online,eTail,3rd Party - eTailer,Downtier,0
7/31/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
7/31/24,Online,eTail,3rd Party - eTailer,Other,1
7/31/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
7/31/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
7/31/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
7/31/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
7/31/24,Online,eTail,3rd Party - Affinity,Uptier,0
7/31/24,Online,eTail,3rd Party - Affinity,Downgrade,0
7/31/24,Online,eTail,3rd Party - Affinity,Downtier,0
7/31/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
7/31/24,Online,eTail,3rd Party - Affinity,Other,1
8/31/24,Online,Cox.com,Cox.com,New Connect,0.717
8/31/24,Online,Cox.com,Cox.com,Transfer,0.946
8/31/24,Online,Cox.com,Cox.com,Disconnect,0.715
8/31/24,Online,Cox.com,Cox.com,Upgrade,0.926
8/31/24,Online,Cox.com,Cox.com,Uptier,1
8/31/24,Online,Cox.com,Cox.com,Downgrade,1
8/31/24,Online,Cox.com,Cox.com,Downtier,1
8/31/24,Online,Cox.com,Cox.com,Sidegrade,1
8/31/24,Online,Cox.com,Cox.com,Other,1
8/31/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
8/31/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
8/31/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
8/31/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
8/31/24,Online,eTail,3rd Party - eTailer,Uptier,0
8/31/24,Online,eTail,3rd Party - eTailer,Downgrade,0
8/31/24,Online,eTail,3rd Party - eTailer,Downtier,0
8/31/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
8/31/24,Online,eTail,3rd Party - eTailer,Other,1
8/31/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
8/31/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
8/31/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
8/31/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
8/31/24,Online,eTail,3rd Party - Affinity,Uptier,0
8/31/24,Online,eTail,3rd Party - Affinity,Downgrade,0
8/31/24,Online,eTail,3rd Party - Affinity,Downtier,0
8/31/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
8/31/24,Online,eTail,3rd Party - Affinity,Other,1
9/30/24,Online,Cox.com,Cox.com,New Connect,0.717
9/30/24,Online,Cox.com,Cox.com,Transfer,0.946
9/30/24,Online,Cox.com,Cox.com,Disconnect,0.715
9/30/24,Online,Cox.com,Cox.com,Upgrade,0.926
9/30/24,Online,Cox.com,Cox.com,Uptier,1
9/30/24,Online,Cox.com,Cox.com,Downgrade,1
9/30/24,Online,Cox.com,Cox.com,Downtier,1
9/30/24,Online,Cox.com,Cox.com,Sidegrade,1
9/30/24,Online,Cox.com,Cox.com,Other,1
9/30/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
9/30/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
9/30/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
9/30/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
9/30/24,Online,eTail,3rd Party - eTailer,Uptier,0
9/30/24,Online,eTail,3rd Party - eTailer,Downgrade,0
9/30/24,Online,eTail,3rd Party - eTailer,Downtier,0
9/30/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
9/30/24,Online,eTail,3rd Party - eTailer,Other,1
9/30/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
9/30/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
9/30/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
9/30/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
9/30/24,Online,eTail,3rd Party - Affinity,Uptier,0
9/30/24,Online,eTail,3rd Party - Affinity,Downgrade,0
9/30/24,Online,eTail,3rd Party - Affinity,Downtier,0
9/30/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
9/30/24,Online,eTail,3rd Party - Affinity,Other,1
10/31/24,Online,Cox.com,Cox.com,New Connect,0.717
10/31/24,Online,Cox.com,Cox.com,Transfer,0.946
10/31/24,Online,Cox.com,Cox.com,Disconnect,0.715
10/31/24,Online,Cox.com,Cox.com,Upgrade,0.926
10/31/24,Online,Cox.com,Cox.com,Uptier,1
10/31/24,Online,Cox.com,Cox.com,Downgrade,1
10/31/24,Online,Cox.com,Cox.com,Downtier,1
10/31/24,Online,Cox.com,Cox.com,Sidegrade,1
10/31/24,Online,Cox.com,Cox.com,Other,1
10/31/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
10/31/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
10/31/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
10/31/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
10/31/24,Online,eTail,3rd Party - eTailer,Uptier,0
10/31/24,Online,eTail,3rd Party - eTailer,Downgrade,0
10/31/24,Online,eTail,3rd Party - eTailer,Downtier,0
10/31/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
10/31/24,Online,eTail,3rd Party - eTailer,Other,1
10/31/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
10/31/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
10/31/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
10/31/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
10/31/24,Online,eTail,3rd Party - Affinity,Uptier,0
10/31/24,Online,eTail,3rd Party - Affinity,Downgrade,0
10/31/24,Online,eTail,3rd Party - Affinity,Downtier,0
10/31/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
10/31/24,Online,eTail,3rd Party - Affinity,Other,1
11/30/24,Online,Cox.com,Cox.com,New Connect,0.717
11/30/24,Online,Cox.com,Cox.com,Transfer,0.946
11/30/24,Online,Cox.com,Cox.com,Disconnect,0.715
11/30/24,Online,Cox.com,Cox.com,Upgrade,0.926
11/30/24,Online,Cox.com,Cox.com,Uptier,1
11/30/24,Online,Cox.com,Cox.com,Downgrade,1
11/30/24,Online,Cox.com,Cox.com,Downtier,1
11/30/24,Online,Cox.com,Cox.com,Sidegrade,1
11/30/24,Online,Cox.com,Cox.com,Other,1
11/30/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
11/30/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
11/30/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
11/30/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
11/30/24,Online,eTail,3rd Party - eTailer,Uptier,0
11/30/24,Online,eTail,3rd Party - eTailer,Downgrade,0
11/30/24,Online,eTail,3rd Party - eTailer,Downtier,0
11/30/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
11/30/24,Online,eTail,3rd Party - eTailer,Other,1
11/30/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
11/30/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
11/30/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
11/30/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
11/30/24,Online,eTail,3rd Party - Affinity,Uptier,0
11/30/24,Online,eTail,3rd Party - Affinity,Downgrade,0
11/30/24,Online,eTail,3rd Party - Affinity,Downtier,0
11/30/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
11/30/24,Online,eTail,3rd Party - Affinity,Other,1
12/31/24,Online,Cox.com,Cox.com,New Connect,0.717
12/31/24,Online,Cox.com,Cox.com,Transfer,0.946
12/31/24,Online,Cox.com,Cox.com,Disconnect,0.715
12/31/24,Online,Cox.com,Cox.com,Upgrade,0.926
12/31/24,Online,Cox.com,Cox.com,Uptier,1
12/31/24,Online,Cox.com,Cox.com,Downgrade,1
12/31/24,Online,Cox.com,Cox.com,Downtier,1
12/31/24,Online,Cox.com,Cox.com,Sidegrade,1
12/31/24,Online,Cox.com,Cox.com,Other,1
12/31/24,Online,eTail,3rd Party - eTailer,New Connect,0.261
12/31/24,Online,eTail,3rd Party - eTailer,Transfer,0.039
12/31/24,Online,eTail,3rd Party - eTailer,Disconnect,0.271
12/31/24,Online,eTail,3rd Party - eTailer,Upgrade,0.038
12/31/24,Online,eTail,3rd Party - eTailer,Uptier,0
12/31/24,Online,eTail,3rd Party - eTailer,Downgrade,0
12/31/24,Online,eTail,3rd Party - eTailer,Downtier,0
12/31/24,Online,eTail,3rd Party - eTailer,Sidegrade,1
12/31/24,Online,eTail,3rd Party - eTailer,Other,1
12/31/24,Online,eTail,3rd Party - Affinity,New Connect,0.022
12/31/24,Online,eTail,3rd Party - Affinity,Transfer,0.015
12/31/24,Online,eTail,3rd Party - Affinity,Disconnect,0.014
12/31/24,Online,eTail,3rd Party - Affinity,Upgrade,0.036
12/31/24,Online,eTail,3rd Party - Affinity,Uptier,0
12/31/24,Online,eTail,3rd Party - Affinity,Downgrade,0
12/31/24,Online,eTail,3rd Party - Affinity,Downtier,0
12/31/24,Online,eTail,3rd Party - Affinity,Sidegrade,1
12/31/24,Online,eTail,3rd Party - Affinity,Other,1
